ECG,Systolic,Diastolic
2.2453567937438903,63.44849144983955,0.82470703125
2.1485826001955033,62.81351809429843,0.78515625
2.0518084066471163,62.22738884302971,0.830078125
1.956989247311828,61.690103696033376,0.90966796875
1.866080156402737,61.10397444476465,1.19970703125
1.7839687194525904,60.61553340204071,1.41455078125
1.7194525904203324,60.02940415077199,1.5
1.6666666666666667,59.54096310804805,1.5
1.616813294232649,59.05252206532411,1.22998046875
1.5728250244379276,58.56408102260017,0.96484375
1.5376344086021505,58.12448408414863,0.82470703125
1.5083088954056696,57.587198937152294,0.77978515625
1.4838709677419355,57.19644610297315,0.7451171875
1.4613880742913001,56.805693268793995,0.72998046875
1.4408602150537635,56.41494043461484,0.759765625
1.4213098729227762,56.073031704708086,0.77490234375
1.4027370478983383,55.68227887052894,0.72509765625
1.3851417399804498,55.29152603634979,0.73974609375
1.3724340175953078,54.99846141071542,0.7451171875
1.3626588465298142,54.656552680808666,0.759765625
1.3499511241446724,54.4123321594467,0.73486328125
1.3362658846529814,54.16811163808473,0.75
1.3206256109481915,53.92389111672276,0.73974609375
1.3040078201368523,53.72851469963319,0.7900390625
1.2854349951124144,53.53313828254361,0.77001953125
1.2639296187683284,53.337761865454034,0.75
1.241446725317693,53.191229552636855,0.77490234375
1.2209188660801564,52.99585313554728,0.759765625
1.2003910068426198,52.8004767184577,0.76513671875
1.1827956989247312,52.605100301368125,0.77978515625
1.166177908113392,52.36087978000616,0.78515625
1.1544477028347997,52.16550336291658,0.77001953125
1.1456500488758554,51.921282841554614,0.77978515625
1.1329423264907137,51.774750528737435,0.759765625
1.1163245356793743,51.72590642446504,0.7548828125
1.0977517106549364,51.97012694582701,0.7900390625
1.0801564027370478,52.8493208227301,0.7998046875
1.0635386119257086,55.04730551498782,0.75
1.0478983382209188,59.1013661695965,0.77978515625
1.032258064516129,65.35341151646291,0.77001953125
1.0175953079178885,73.41268872140789,0.794921875
1.002932551319648,82.49769211607314,0.81982421875
0.989247311827957,91.4361631979212,0.83984375
0.9824046920821115,99.78850502850054,0.8046875
0.978494623655914,107.31049708644919,0.83984375
0.9726295210166178,113.80676295467757,0.85498046875
0.967741935483871,119.37499084173047,0.85986328125
0.9628543499511242,123.8198043305183,0.8349609375
0.9579667644183774,127.14120342104107,0.85986328125
0.9530791788856305,129.38803221757118,0.82470703125
0.9481915933528837,130.7556671371982,0.85986328125
0.9442815249266863,131.29295228419454,0.85986328125
0.9413489736070382,131.24410817992216,0.86474609375
0.9384164222873901,130.7556671371982,0.830078125
0.9374389051808406,129.8764732602951,0.85009765625
0.9364613880742912,128.70421475775768,0.8349609375
0.9384164222873901,127.28773573385826,0.85986328125
0.9433040078201369,125.72472439714166,0.875
0.9481915933528837,124.01518074760787,0.85986328125
0.9530791788856305,122.11026068098451,0.86474609375
0.9550342130987293,120.05880830154398,0.85986328125
0.9540566959921799,117.86082360928626,0.875
0.9511241446725318,115.36977429139417,0.85009765625
0.9472140762463344,112.63450445214012,0.9248046875
0.9452590420332356,109.5573258829793,0.86474609375
0.9481915933528837,106.13823858391174,0.85009765625
0.9579667644183774,102.37724255493741,0.83984375
0.9814271749755621,98.37202600460112,0.85498046875
1.0175953079178885,94.17143303717526,0.85009765625
1.0713587487781036,89.921995965477,0.90478515625
1.1573802541544478,85.91677941514071,0.81494140625
1.2746823069403714,82.25347159471117,0.81982421875
1.4222873900293256,79.12744892127796,0.8046875
1.5904203323558161,76.4898672905687,0.8349609375
1.76930596285435,74.34072670258337,0.82470703125
1.9511241446725318,72.72887126159438,0.8701171875
2.1280547409579667,71.55661275905692,0.82470703125
2.29227761485826,70.72626298642624,0.85498046875
2.4379276637341154,70.28666604797469,0.85986328125
2.5610948191593352,70.04244552661271,0.830078125
2.6617790811339197,69.99360142234032,0.7998046875
2.732160312805474,70.04244552661271,0.8349609375
2.779081133919844,70.1889778394299,0.830078125
2.820136852394917,70.23782194370229,0.85009765625
2.8533724340175954,70.28666604797469,0.83984375
2.875855327468231,70.28666604797469,0.8798828125
2.887585532746823,70.23782194370229,0.9150390625
2.889540566959922,70.09128963088511,0.89501953125
2.8826979472140764,69.84706910952315,0.85986328125
2.8670576735092865,69.55400448388878,0.82470703125
2.8426197458455524,69.11440754543723,0.8046875
2.812316715542522,68.67481060698569,0.7548828125
2.774193548387097,68.08868135571696,0.7548828125
2.732160312805474,67.55139620872063,0.7451171875
2.684261974584555,66.9652669574519,0.794921875
2.6295210166177907,66.37913770618319,0.7548828125
2.565982404692082,65.74416435064207,0.7900390625
2.493646138807429,65.10919099510095,0.77978515625
2.4164222873900294,64.47421763955982,0.82470703125
2.334310850439883,63.93693249256349,0.81005859375
2.2482893450635384,63.30195913702237,0.78515625
2.1603128054740957,62.66698578148125,0.77001953125
2.072336265884653,62.12970063448492,0.81494140625
1.989247311827957,61.5435713832162,0.93505859375
1.911045943304008,60.908598027675076,1.18505859375
1.8465298142717497,60.371312880678744,1.3896484375
1.793743890518084,59.8828718379548,1.5
1.7438905180840665,59.34558669095847,1.5
1.699902248289345,58.857145648234535,1.25
1.6637341153470186,58.368704605510594,0.93505859375
1.635386119257087,57.92910766705905,0.7900390625
1.6148582600195502,57.489510728607506,0.73974609375
1.6011730205278591,57.04991379015596,0.72998046875
1.5913978494623655,56.61031685170442,0.7548828125
1.5835777126099706,56.170719913252874,0.705078125
1.576735092864125,55.77996707907373,0.7099609375
1.5689149560117301,55.438058349166965,0.705078125
1.5601173020527859,55.09614961926021,0.75
1.5513196480938416,54.80308499362585,0.7548828125
1.541544477028348,54.55886447226388,0.7451171875
1.5327468230694037,54.31464395090191,0.73974609375
1.5259042033235581,54.07042342953994,0.75
1.5180840664711632,53.875047012450366,0.72509765625
1.509286412512219,53.67967059536079,0.7548828125
1.498533724340176,53.48429417827121,0.75
1.4838709677419355,53.288917761181644,0.77978515625
1.466275659824047,53.09354134409207,0.77490234375
1.447702834799609,52.99585313554728,0.77978515625
1.4301075268817205,52.8493208227301,0.76513671875
1.4134897360703813,52.75163261418531,0.7548828125
1.401759530791789,52.556256197095735,0.77001953125
1.4027370478983383,52.36087978000616,0.7900390625
1.4066471163245358,52.11665925864419,0.77490234375
1.4027370478983383,51.97012694582701,0.77001953125
1.3949169110459434,51.921282841554614,0.78515625
1.383186705767351,52.16550336291658,0.81494140625
1.370478983382209,53.240073656909246,0.77978515625
1.356793743890518,55.73112297480133,0.76513671875
1.343108504398827,60.420156984951134,0.78515625
1.3284457478005864,67.40486389590345,0.77978515625
1.313782991202346,76.09911445638954,0.81494140625
1.300097751710655,85.57487068523395,0.82470703125
1.2873900293255132,94.6110299756268,0.8349609375
1.278592375366569,102.91452770193375,0.82470703125
1.2727272727272727,110.28998744706522,0.85009765625
1.2668621700879765,116.6885651067488,0.8447265625
1.2609970674486803,122.01257247243973,0.8798828125
1.2551319648093842,126.1643213355932,0.86474609375
1.2512218963831867,129.241499904754,0.85498046875
1.2463343108504399,131.29295228419454,0.8349609375
1.2404692082111437,132.4163666824596,0.8701171875
1.2355816226783969,132.85596362091115,0.85498046875
1.23069403714565,132.75827541236637,0.8701171875
1.2258064516129032,132.17214616109763,0.875
1.2238514173998045,131.24410817992216,0.8447265625
1.2248289345063539,130.0718496773847,0.86474609375
1.227761485826002,128.6065265492129,0.85986328125
1.2297165200391007,127.04351521249629,0.8798828125
1.2316715542521994,125.3828156672349,0.86474609375
1.2336265884652982,123.47789560061153,0.884765625
1.2346041055718475,121.426443221171,0.86474609375
1.2355816226783969,119.22845852891328,0.8798828125
1.2355816226783969,116.78625331529359,0.85986328125
1.2336265884652982,114.05098347603953,0.875
1.2287390029325513,110.97380490687873,0.85498046875
1.2258064516129032,107.55471760781116,0.8701171875
1.23069403714565,103.79372157883684,0.85498046875
1.2482893450635386,99.73966092422815,0.8701171875
1.278592375366569,95.53906795680228,0.85498046875
1.327468230694037,91.28963088510402,0.875
1.4076246334310851,87.28441433476773,0.85986328125
1.5190615835777126,83.6211065143382,0.875
1.6598240469208212,80.44623973663259,0.85498046875
1.8211143695014662,77.80865810592333,0.875
1.9912023460410557,75.7572057264828,0.85498046875
2.1632453567937437,74.0965061812214,0.875
2.3313782991202348,72.92424767868395,0.85498046875
2.484848484848485,72.04505380178087,0.875
2.6187683284457477,71.55661275905692,0.85009765625
2.7341153470185726,71.21470402915017,0.85986328125
2.8152492668621703,71.11701582060537,0.86474609375
2.870967741935484,71.11701582060537,0.85498046875
2.9208211143695015,71.11701582060537,0.86474609375
2.9579667644183774,71.16585992487778,0.85986328125
2.9804496578690127,71.16585992487778,0.89501953125
2.992179863147605,71.11701582060537,0.884765625
2.9931573802541545,70.9704835077882,0.9248046875
2.9853372434017595,70.72626298642624,0.919921875
2.9696969696969697,70.48204246506425,0.89990234375
2.9452590420332356,70.09128963088511,0.875
2.913978494623656,69.74938090097835,0.83984375
2.8778103616813295,69.26093985825442,0.77978515625
2.835777126099707,68.72365471125808,0.7998046875
2.790811339198436,68.18636956426175,0.794921875
2.7419354838709675,67.60024031299302,0.83984375
2.6852394916911044,66.9652669574519,0.8447265625
2.6207233626588464,66.37913770618319,0.85986328125
2.549364613880743,65.74416435064207,0.830078125
2.469208211143695,65.06034689082855,0.85009765625
2.3812316715542523,64.42537353528743,0.82470703125
2.289345063538612,63.79040017974631,0.85009765625
2.1955034213098727,63.155426824205186,0.81005859375
2.101661779081134,62.61814167720886,0.82470703125
2.010752688172043,61.98316832166774,0.8701171875
1.924731182795699,61.44588317467141,1.11962890625
1.8533724340175952,60.81090981913029,1.35986328125
1.7956989247311828,60.224780567861565,1.5
1.7419354838709677,59.68749542086523,1.5
1.6950146627565983,59.1013661695965,1.419921875
1.6529814271749756,58.61292512687257,1.0400390625
1.6177908113391983,58.12448408414863,0.89013671875
1.5894428152492668,57.68488714569708,0.7998046875
1.5669599217986314,57.24529020724554,0.77490234375
1.5493646138807429,56.805693268793995,0.77978515625
1.5356793743890518,56.41494043461484,0.7548828125
1.5249266862170088,56.073031704708086,0.77490234375
1.5141739980449658,55.68227887052894,0.73974609375
1.5043988269794721,55.29152603634979,0.76513671875
1.4965786901270772,54.99846141071542,0.7548828125
1.4897360703812317,54.754240889353454,0.76513671875
1.479960899315738,54.4123321594467,0.77001953125
1.4682306940371457,54.16811163808473,0.7998046875
1.4535679374389052,53.92389111672276,0.7900390625
1.4389051808406648,53.67967059536079,0.7900390625
1.4242424242424243,53.43545007399882,0.794921875
1.4095796676441839,53.191229552636855,0.7900390625
1.3958944281524928,52.99585313554728,0.76513671875
1.3812316715542523,52.8004767184577,0.7900390625
1.3665689149560116,52.605100301368125,0.77978515625
1.3509286412512218,52.50741209282334,0.7998046875
1.3391984359726294,52.31203567573377,0.77978515625
1.3284457478005864,52.11665925864419,0.77490234375
1.3118279569892473,51.97012694582701,0.7998046875
1.2932551319648093,51.774750528737435,0.78515625
1.2746823069403714,51.774750528737435,0.794921875
1.2590420332355816,51.97012694582701,0.77978515625
1.2424242424242424,52.94700903127488,0.759765625
1.2258064516129032,55.193837827805,0.7548828125
1.2101661779081134,59.44327489950326,0.78515625
1.1945259042033236,65.93954076773164,0.77978515625
1.1779081133919844,74.24303849403859,0.7998046875
1.1622678396871946,83.42573009724862,0.7900390625
1.1466275659824048,92.55957759618626,0.81982421875
1.1348973607038124,101.00960763531039,0.82470703125
1.1290322580645162,108.62928790180382,0.8349609375
1.1231671554252198,115.32093018712177,0.82470703125
1.118279569892473,120.88915807417467,0.85009765625
1.1124144672531768,125.3828156672349,0.83984375
1.1055718475073313,128.75305886203006,0.85986328125
1.099706744868035,131.04873176283257,0.8447265625
1.0948191593352883,132.4163666824596,0.86474609375
1.0899315738025415,133.00249593372834,0.85009765625
1.0850439882697946,133.00249593372834,0.875
1.0801564027370478,132.5140548910044,0.89501953125
1.0762463343108504,131.6837051183737,0.85986328125
1.0772238514173997,130.56029072010864,0.83984375
1.0811339198435972,129.241499904754,0.8349609375
1.083088954056696,127.7273326723098,0.8349609375
1.083088954056696,126.0666331270484,0.8447265625
1.0811339198435972,124.30824537324223,0.85009765625
1.078201368523949,122.30563709807409,0.85986328125
1.0742913000977516,120.15649651008876,0.85498046875
1.0684261974584555,117.76313540074146,0.85986328125
1.0596285434995112,115.07670966575981,0.86474609375
1.050830889540567,112.04837520087139,0.8447265625
1.0449657869012707,108.72697611034862,0.86474609375
1.04594330400782,105.11251239419147,0.85009765625
1.0596285434995112,101.10729584385517,0.86474609375
1.0850439882697946,96.9067028764293,0.8447265625
1.1290322580645162,92.65726580473105,0.8701171875
1.2052785923753666,88.50551694157757,0.8447265625
1.3147605083088953,84.69567680833086,0.85009765625
1.455522971652004,81.2277454049909,0.85986328125
1.6207233626588464,78.34594325291967,0.9150390625
1.7986314760508308,76.09911445638954,0.82470703125
1.981427174975562,74.29188259831098,0.81494140625
2.1573802541544476,72.97309178295635,0.81982421875
2.3196480938416424,72.04505380178087,0.83984375
2.463343108504399,71.50776865478453,0.82470703125
2.5855327468230693,71.16585992487778,0.8447265625
2.673509286412512,71.11701582060537,0.830078125
2.7370478983382207,71.11701582060537,0.82470703125
2.7947214076246336,71.16585992487778,0.85009765625
2.841642228739003,71.31239223769495,0.8447265625
2.8748778103616814,71.36123634196736,0.875
2.8963831867057674,71.31239223769495,0.884765625
2.9071358748778104,71.21470402915017,0.89501953125
2.909090909090909,71.06817171633298,0.89013671875
2.9042033235581624,70.82395119497102,0.89501953125
2.8914956011730206,70.43319836079186,0.8798828125
2.870967741935484,69.99360142234032,0.89990234375
2.841642228739003,69.55400448388878,0.7900390625
2.8054740957966766,69.06556344116484,0.76513671875
2.7673509286412514,68.47943418989611,0.7451171875
2.724340175953079,67.94214904289979,0.78515625
2.673509286412512,67.30717568735867,0.794921875
2.6158357771260996,66.67220233181754,0.81494140625
2.5503421309872922,66.03722897627642,0.7998046875
2.47702834799609,65.4022556207353,0.8349609375
2.396871945259042,64.81612636946657,0.81982421875
2.312805474095797,64.18115301392545,0.830078125
2.225806451612903,63.54617965838434,0.7998046875
2.139784946236559,62.91120630284322,0.81982421875
2.0547409579667644,62.2762329473021,0.86474609375
1.9736070381231672,61.690103696033376,1.125
1.9071358748778104,61.10397444476465,1.36962890625
1.8494623655913978,60.46900108922353,1.5
1.793743890518084,59.9317159422272,1.5
1.7438905180840665,59.44327489950326,1.44970703125
1.7018572825024438,58.905989752506926,1.03466796875
1.6666666666666667,58.41754870978299,0.8447265625
1.6363636363636365,57.97795177133145,0.76513671875
1.6119257086999021,57.538354832879904,0.73486328125
1.5923753665689149,57.09875789442836,0.7548828125
1.5777126099706744,56.756849164521604,0.7451171875
1.5698924731182795,56.36609633034245,0.73486328125
